,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18
TRARJPL128F931C7D2,0.000566893482594,0.000566893425138,0.158363966329,0.000566893514887,0.000566893425552,0.000566893424036,0.0497165513122,0.000566893426656,0.161047942117,0.000566893424449,0.000566893428192,0.424013642222,0.000566893518185,0.0144864381321,0.185568738441,0.00056689349555,0.000566893450727,0.00056689342952
TRARLGD128F93119C1,0.000408496822933,0.0886437917568,0.000408496809829,0.0563040056659,0.000408496732101,0.00040849673311,0.000408496738506,0.000408496769905,0.132273475607,0.000408496732785,0.000408496732036,0.000408496802624,0.23356087012,0.000408496845982,0.000408496813236,0.483907398828,0.000408496751703,0.000408496736781
TRAESRT12903CC70CE,0.000377928949358,0.000377928949358,0.000377928949614,0.000377928949358,0.355187882551,0.638765254239,0.000377928949358,0.000377928959008,0.000377928949838,0.00037792895047,0.000377928953852,0.000377928949358,0.000377928949358,0.000377928949618,0.000377928949432,0.000377928949404,0.000377928949358,0.000377928952811
TRALNOD128F4264AEB,0.000233426724208,0.000233426789877,0.0598071639072,0.042543303525,0.00023342670741,0.000233426709404,0.157811124873,0.00023342670443,0.0125260106711,0.000233426711587,0.000233426713314,0.0115994648619,0.610236031131,0.000233426750066,0.0848526218759,0.0182900117975,0.000233426725102,0.000233426822115
TRAAFUJ128F933F42B,0.040531438536,0.00026581605842,0.0220904629668,0.000265816074521,0.000265816055333,0.00026581605529,0.0173011508126,0.000265816072477,0.0110396912861,0.00026581605965,0.00026581611968,0.000265816081214,0.197154900501,0.000265816071965,0.114285304712,0.594673074335,0.000265816140375,0.000265816061465
TRBBPGU12903CF7C25,0.0221722879879,0.000365497103478,0.187894436993,0.0653414566497,0.000365497076032,0.000365497077265,0.126203612523,0.000365497076052,0.000365497139539,0.00036549713378,0.000365497085681,0.00036549715526,0.335196231142,0.119606433938,0.000365497161294,0.139565072592,0.000365497082889,0.00036549708287
TRBBUCK128F42AFAD6,0.000135171681658,0.00225038748513,0.000135171693337,0.0955325049014,0.00655225342305,0.000135171668959,0.013168916795,0.000135171668458,0.0177833289483,0.000135171670576,0.000135171672123,0.02279809769,0.130216013737,0.0174225627748,0.0953241887311,0.597870372091,0.000135171688912,0.00013517167862
TRAMBBV128F9337714,0.0624903378108,0.00047080979718,0.0774810548196,0.000470809859126,0.000470809793172,0.000470809792844,0.00047080979963,0.000470809807709,0.000470809835728,0.000470809794589,0.000470809795796,0.000470809822827,0.241811586649,0.000470809819231,0.61162568335,0.000470809856258,0.000470809794095,0.000470809802837
TRACNXU12903C9CDFF,0.0579970353684,0.000624219735136,0.270635405326,0.000624219793004,0.000624219730274,0.000624219725344,0.00062421977,0.000624219736704,0.000624219757484,0.00062421972753,0.000624219725405,0.0477084557791,0.477020040964,0.000624219792045,0.000624219829445,0.138524205786,0.000624219726313,0.000624219727529
TRAOSFC128F42618F6,0.0338003975933,0.000444444453753,0.000444444521272,0.000444444452426,0.000444444444445,0.000444444444445,0.000444444452211,0.000444444463503,0.518965774039,0.000444444461009,0.000444444455135,0.000444444490194,0.181994597146,0.00044444453782,0.000444444503716,0.259017008637,0.000444444459045,0.000444444445126
TRBGOWY12903D0E2A0,0.000685871192233,0.000685871064352,0.376522961359,0.44078833857,0.000685871058644,0.000685871194816,0.000685871152386,0.000685871058787,0.000685871073457,0.000685871069701,0.000685871061293,0.149550598971,0.000685871147678,0.0235359055823,0.000685871138126,0.000685871114785,0.000685871131181,0.0006858710601
TRASWKJ128E0792FE7,0.000561167292211,0.000561167243128,0.000561167350965,0.187993100866,0.000561167229344,0.000561167227834,0.0491472296573,0.000561167297018,0.000561167254622,0.000561167247526,0.000561167291733,0.0129036303526,0.1954490767,0.418681673877,0.000561167314531,0.129091281322,0.000561167247942,0.000561167227834
TRAACFV128F935E50B,0.000448028737892,0.000448028673835,0.000448028711455,0.000448028697414,0.000448028673863,0.000448028673835,0.123471393957,0.000448028673835,0.000448028690718,0.000448028904286,0.000448028675783,0.000448028764146,0.000448028749858,0.0303037416497,0.813490038891,0.0264624234886,0.000448028674979,0.000448028711763
TRADFOQ128F9335409,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.975783475631,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.00142450143106,0.00142450148065,0.00142450143179,0.0014245014403,0.00142450142466,0.00142450145384,0.0014245014245,0.001424501462
TRBFLIP128E07897B4,0.000677506877157,0.083786738247,0.380741929122,0.237863288151,0.00067750678118,0.000677506775068,0.000677506827066,0.000677506787406,0.000677506890111,0.000677506790989,0.00067750678419,0.000677506791515,0.000677506923002,0.000677506823662,0.288122949055,0.000677506817088,0.000677506775068,0.00067750678226
TRANIUS12903D00EC7,0.0665368919292,0.000610500663628,0.587918732399,0.336386865427,0.000610500610501,0.000610500639073,0.000610500670257,0.000610500610501,0.00061050063623,0.000610500697847,0.000610500614214,0.000610500692811,0.000610500827982,0.000610500769364,0.000610500724016,0.000610500755862,0.000610500722565,0.000610500610616
TRARQSD128F427E2AA,0.328505849605,0.000816993464053,0.255024880224,0.000816993576473,0.000816993464053,0.000816993625182,0.110305297877,0.239059361389,0.0241627633755,0.000816993469025,0.000816993511606,0.000816993524889,0.000816993622568,0.000816993710627,0.000816993594279,0.0331379250068,0.000816993493915,0.000816993466908
TRANMWO128F426C41A,0.000315656624434,0.0299269757503,0.152066106832,0.000315656628761,0.000315656565961,0.000315656566826,0.163397984115,0.0244808918837,0.00031565662293,0.000315656566465,0.0119632956497,0.0638257026773,0.111272185084,0.000315656600492,0.156455588206,0.269680136014,0.000315656649075,0.0144058809636
TRBHLDQ128F423EF10,0.000721500815538,0.000721500740521,0.239855132414,0.00072150075501,0.000721500721501,0.000721500721501,0.000721500824821,0.000721500721501,0.000721500796135,0.000721500737794,0.000721500722294,0.0787072646632,0.108152186909,0.279933779663,0.131059721841,0.153633905507,0.000721500723663,0.000721500721781
TRAHCVT128F4282806,0.125657290046,0.0571276113396,0.538540024613,0.147570387714,0.000829187406221,0.000829187401869,0.00082918743309,0.000829187404571,0.00082918741148,0.0178925145129,0.000829187440392,0.000829187437637,0.000829187500675,0.00082918745776,0.0287118094873,0.000829187458937,0.00082918740136,0.0753793005334
TRBFRFR128E0781C86,0.00079365106028,0.000793650829952,0.184275168613,0.000793651001753,0.000793650793652,0.000793650793652,0.000793650823255,0.000793650793652,0.000793650838125,0.000793651134733,0.000793650833369,0.000793651208964,0.275236136008,0.000793650901968,0.382549605678,0.146827976979,0.000793650805194,0.000793650903221
TRACCSW128F148C7C3,0.0611671789104,0.00017094026899,0.0501383791253,0.000170940184195,0.000170940183114,0.000170940173477,0.050791669398,0.000170940189018,0.000170940186931,0.00561216181179,0.000170940176298,0.000170940209983,0.181253696273,0.000170940200233,0.293436017612,0.355720554735,0.000170940180642,0.000170940182056
TRBDNWG12903CC3873,0.142230175256,0.000761035011817,0.000761035123205,0.000761035059439,0.00076103501435,0.000761035007611,0.000761035201843,0.000761035016471,0.000761035007611,0.000761035012129,0.000761035129121,0.000761035141301,0.000761035151886,0.000761035017918,0.510479637638,0.000761035131788,0.000761035015813,0.335874661064
TRBCBLN128F932BC9D,0.0521108846787,0.0010101010101,0.0519144309394,0.880823168442,0.00101010101471,0.00101010101808,0.0010101013569,0.0010101010101,0.00101010104042,0.00101010101931,0.0010101010101,0.00101010104685,0.00101010107744,0.00101010102609,0.00101010123072,0.00101010104998,0.00101010101686,0.00101010101268
TRBGCAK128F425F3CC,0.0451241194843,0.0200544473504,0.00108932467968,0.41401437359,0.00108932461874,0.00108932462666,0.00108932471878,0.0010893246389,0.0354792927148,0.00108932462306,0.0010893246424,0.00108932472976,0.285560386792,0.00108932472856,0.00108932473704,0.186695484088,0.00108932461874,0.00108932461874
TRAVXII128F92FCC6D,0.655698625625,0.00033467202142,0.00033467206395,0.000334672079283,0.000334672027163,0.0003346720221,0.000334672031156,0.00033467202142,0.0118595857652,0.000334672036778,0.000334672042828,0.00700791488877,0.203594585388,0.000334672054,0.117488551836,0.000334672048467,0.000334672022717,0.000334672025316
TRAVOHH128F4247EF9,0.000466853469298,0.000466853410063,0.330014088002,0.000466853429652,0.000466853408979,0.000466853408308,0.0355161275298,0.00046685340803,0.00046685341916,0.0289277025527,0.00046685342776,0.0372947170582,0.397584972311,0.000466853446664,0.000466853496187,0.133684750072,0.03184225474,0.000466853409037
TRBFUMI128F42B5731,0.000925925991723,0.000925925925926,0.300475935303,0.0503814133165,0.000925925933096,0.0175925926349,0.000925925956055,0.000925925946895,0.000925925965213,0.000925925929685,0.000925925935621,0.000925926108778,0.370001598665,0.000925926002677,0.223719001927,0.000925926047533,0.0267183464845,0.000925925925926
TRAJSRH128F425DDC7,0.000257201659739,0.000257201674377,0.39504530944,0.00025720167244,0.00025720164627,0.000257201646438,0.000257201659502,0.00025720164639,0.000257201655867,0.000257201653357,0.000257201656791,0.000257201659289,0.184516083538,0.000257201661696,0.277694052608,0.139143731208,0.000257201646681,0.000257201666089
TRAWBWG128F1462C30,0.000256016404643,0.000256016448282,0.000256016413065,0.000256016410272,0.000256016385049,0.000256016408554,0.000256016395608,0.000256016386843,0.0735700365508,0.00025601643509,0.00025601638529,0.000256016388016,0.706717675472,0.215872041809,0.000256016427781,0.000256016489115,0.000256016385136,0.000256016405155
TRAUFLM128F42AECDC,0.00056689353404,0.000566893424037,0.0404357227635,0.000566893450795,0.000566893427952,0.00056689342887,0.000566893495778,0.000566893424762,0.000566893488215,0.0100171344449,0.000566893441646,0.000566893503162,0.204837595141,0.000566893470899,0.362174790382,0.3751651423,0.000566893449125,0.000566893428452
TRBGXHJ128F93302C7,0.0769546660096,0.00022401433801,0.239354146985,0.00768854071431,0.000224014337244,0.000224014337832,0.000224014366729,0.000224014338111,0.000224014378414,0.0141553431692,0.000224014339587,0.0230837110428,0.000224014376842,0.227996111071,0.279675933839,0.128851403654,0.000224014345378,0.000224014356852
TRAWRKQ128F429866C,0.000399680256149,0.000399680255795,0.00039968025792,0.000399680257133,0.000399680256706,0.000399680269703,0.000399680255795,0.949036040133,0.000399680255795,0.000399680255795,0.000399680257363,0.0003996802558,0.000399680255926,0.000399680256413,0.000399680256274,0.000399680257435,0.000399680255795,0.0445690757509
TRABLQE128F92E5E75,0.000385802493502,0.000385802470718,0.824300400907,0.000385802542247,0.000385802469419,0.000385802469136,0.0582386732218,0.000385802523108,0.0730801284803,0.000385802519741,0.000385802470819,0.000385802484843,0.000385802527309,0.0389795623895,0.000385802536714,0.000385802517254,0.000385802504249,0.000385802471962
TRANZTY128F424D794,0.00056116735709,0.0559589062701,0.186569131507,0.191927873908,0.000561167236169,0.000561167227834,0.357649000543,0.000561167234078,0.00056116730515,0.000561167235581,0.000561167254677,0.000561167266757,0.000561167362289,0.0846537441823,0.116507336315,0.000561167320986,0.000561167228604,0.000561167245524
TRBEBFU128F14971BD,0.000566893527209,0.0220355760827,0.000566893510014,0.0464480206115,0.000566893424351,0.000566893424036,0.0630611934985,0.000566893436826,0.000566893912162,0.0458560225357,0.000566893428463,0.0840607240617,0.249942059061,0.000566893532984,0.079245700253,0.403681768802,0.000566893446896,0.00056689345107
TRBHMHM12903CD9C85,0.0012626262633,0.023989523226,0.00126262626272,0.00126262626263,0.00126262627642,0.15381199213,0.00126262626263,0.00126262626263,0.00126262626263,0.00126262626512,0.803259090663,0.00126262626263,0.00126262626798,0.00126262626263,0.00126262626407,0.00126262628012,0.00126262626263,0.00126262626263
TRBATRO128F4225566,0.00231481481482,0.00231481481482,0.00231481486258,0.00231481496424,0.960648147091,0.00231481485544,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481484385,0.00231481481482,0.00231481496461,0.00231481526338,0.00231481496669,0.00231481483934,0.00231481481622,0.00231481482876
TRABZRZ128F42628AD,0.0529686897677,0.00102880667136,0.0639416308584,0.00102880679518,0.00102880658436,0.00102880661503,0.0352775382917,0.00102880659344,0.00102880659788,0.00102880660399,0.0010288066009,0.00102880679996,0.273273536967,0.00102880679785,0.287809540008,0.274383384249,0.00102880661017,0.00102880658773
TRAVLKA128F428BBD3,0.00102880667483,0.00102880659439,0.195616484159,0.00102880665667,0.00102880658436,0.00102880658685,0.0296107538461,0.00102880658964,0.00102880663163,0.00102880658436,0.00102880661199,0.00102880671163,0.166087558834,0.00102880661595,0.594281910245,0.00102880666246,0.0010288068105,0.00102880659982
TRANAIE128F146E588,0.000572737710887,0.000572737686154,0.000572737779293,0.000572737719094,0.000572737686739,0.000572737688059,0.000572737690924,0.00057273768614,0.000572737690008,0.000572737686274,0.000572737688355,0.000572737688906,0.000572737745743,0.000572737695615,0.990263459065,0.00057273771901,0.000572737688,0.00057273768614
TRBCEVJ128F428E090,0.000561167295302,0.000561167228347,0.408938544973,0.13529888309,0.000561167230839,0.000561167361147,0.0480925338231,0.000561167227834,0.000561167305083,0.000561167234873,0.000561167234059,0.00056116726979,0.000561167269827,0.181510464888,0.13877350717,0.000561167278216,0.080652058893,0.000561167227834
TRAFHWP128F9333343,0.000771604938272,0.000771604938272,0.000771604938307,0.000771604938351,0.942651197964,0.0186843892206,0.000771604938272,0.000771604938272,0.000771604938272,0.000771604941329,0.000771604951769,0.000771604938272,0.000771604938324,0.000771604939255,0.000771604938579,0.000771604944749,0.000771604938584,0.0270903387169
TRAUBMP128F9307E1C,0.0367296814926,0.0170400568222,0.143348100126,0.0960797063674,0.000402576507664,0.000402576489533,0.000402576512731,0.000402576496373,0.000402576504057,0.000402576511143,0.000402576489546,0.000402576594262,0.000402576579236,0.242691155961,0.431970700153,0.0277122573965,0.00040257649823,0.000402576498962
TRAVPHL128F424EAE1,0.000771604949897,0.000771604938272,0.148825193544,0.000771605011042,0.000771604938844,0.000771604955388,0.000771605176764,0.000771604938272,0.000771604995674,0.000771604944068,0.000771604943045,0.000771604968485,0.112827440908,0.000771604977969,0.726773290777,0.000771605142468,0.000771604952804,0.000771604938272
TRBHZUN12903CA60F7,0.00198412734944,0.00198412701275,0.751949164116,0.00198412750493,0.00198412698413,0.00198412720197,0.00198412702354,0.0019841269857,0.00198412709411,0.00198412708807,0.00198412698579,0.00198412725837,0.00198412726708,0.00198412708202,0.00198412736062,0.216304801573,0.00198412699189,0.00198412712085
TRAYXPS128F422842E,0.00138888897151,0.00138888894989,0.648032822384,0.00138888915705,0.0013888889072,0.00138888888889,0.00138888893098,0.00138888888889,0.0323036143299,0.00138888889044,0.00138888899847,0.138538057026,0.00138888914398,0.0765613892136,0.0865085605703,0.00138888894952,0.00138888891,0.00138888888889
TRBBTUD128F42A10A3,0.139078295261,0.00063131315101,0.320275517243,0.41878013887,0.000631313136396,0.000631313150246,0.000631313269732,0.000631313131371,0.0343357731005,0.000631313147521,0.000631313137659,0.000631313300159,0.000631313199265,0.000631313179084,0.000631313181593,0.0793232042545,0.00063131315085,0.000631313135271
TRANTAN128E078B326,0.000427350496407,0.0263889116371,0.000427350503015,0.000427350478872,0.000427350453648,0.000427350449192,0.000427350462686,0.000427350448385,0.0335539496191,0.000427350641564,0.000427350435004,0.187123486211,0.440468482852,0.0281953308179,0.000427350486552,0.279141633029,0.000427350504391,0.000427350473688
TRALLAR128F933C692,0.000519210852253,0.000519210799585,0.590212404365,0.0442135627737,0.000519210800995,0.000519210799695,0.000519210879687,0.000519210801037,0.0452591080706,0.000519210824979,0.000519210809544,0.000519210924453,0.070138151284,0.000519210864439,0.144934414384,0.0990118291517,0.00051921081355,0.00051921080087
